id,activity_id,project_id,date,reported_progress,daily_increment,image_uploaded,weather_event,crew_size,notes,has_issue_logged
upd_000734,act_004_08,proj_004,2022-11-11,79.9,7.83,True,False,12,Overtime shift completed to recover schedule.,False
upd_000735,act_004_08,proj_004,2022-11-12,89.0,9.06,True,False,10,Material quality check done; passed.,False
upd_000736,act_004_08,proj_004,2022-11-13,100.0,11.02,True,False,22,Minor delays due to material delivery.,False
upd_000737,act_004_09,proj_004,2022-11-14,4.5,4.51,False,False,15,Client walkthrough conducted.,True
upd_000738,act_004_09,proj_004,2022-11-15,9.5,5.03,True,False,7,Material quality check done; passed.,False
upd_000739,act_004_09,proj_004,2022-11-16,15.7,6.22,True,False,12,Inspection checkpoint cleared.,True
upd_000740,act_004_09,proj_004,2022-11-17,25.3,9.58,True,False,10,Good progress — crew at full strength.,False
upd_000741,act_004_09,proj_004,2022-11-18,27.6,2.33,True,False,16,Rework required on small section.,False
upd_000742,act_004_09,proj_004,2022-11-19,35.3,7.73,True,False,19,Inspection checkpoint cleared.,False
upd_000743,act_004_09,proj_004,2022-11-20,44.6,9.26,True,False,5,Safety toolbox talk held; no incidents.,False
upd_000744,act_004_09,proj_004,2022-11-21,48.2,3.61,True,False,11,Rework required on small section.,False
upd_000745,act_004_09,proj_004,2022-11-22,48.2,0.0,False,False,15,Client walkthrough conducted.,False
upd_000746,act_004_09,proj_004,2022-11-23,58.8,10.62,True,False,21,Good progress — crew at full strength.,False
upd_000747,act_004_09,proj_004,2022-11-24,66.5,7.67,False,False,21,Night shift deployed to catch up.,False
upd_000748,act_004_09,proj_004,2022-11-25,71.2,4.7,False,False,6,Weather caused brief stoppage.,False
upd_000749,act_004_09,proj_004,2022-11-26,71.2,0.0,True,False,14,Waiting for subcontractor sign-off.,False
upd_000750,act_004_09,proj_004,2022-11-27,77.0,5.8,False,False,19,Work progressing as planned.,False
upd_000751,act_004_09,proj_004,2022-11-28,82.2,5.19,False,False,6,Material quality check done; passed.,False
upd_000752,act_004_09,proj_004,2022-11-29,82.7,0.52,False,False,16,Client walkthrough conducted.,False
upd_000753,act_004_09,proj_004,2022-11-30,85.2,2.49,False,True,8,Weather caused brief stoppage.,False
upd_000754,act_004_09,proj_004,2022-12-01,90.4,5.24,False,False,18,Good progress — crew at full strength.,False
upd_000755,act_004_09,proj_004,2022-12-02,96.2,5.76,False,False,19,Waiting for subcontractor sign-off.,False
upd_000756,act_004_09,proj_004,2022-12-03,99.9,3.74,True,False,4,Material quality check done; passed.,False
upd_000757,act_004_10,proj_004,2022-11-03,9.8,9.8,True,False,9,Material quality check done; passed.,False
upd_000758,act_004_10,proj_004,2022-11-04,15.1,5.29,True,False,17,Rework required on small section.,False
upd_000759,act_004_10,proj_004,2022-11-05,19.6,4.48,True,False,4,Work progressing as planned.,False
upd_000760,act_004_10,proj_004,2022-11-06,22.8,3.2,False,False,14,Night shift deployed to catch up.,False
upd_000761,act_004_10,proj_004,2022-11-07,26.1,3.3,True,False,11,Weather caused brief stoppage.,False
upd_000762,act_004_10,proj_004,2022-11-08,35.5,9.43,True,False,16,Client walkthrough conducted.,False
upd_000763,act_004_10,proj_004,2022-11-09,42.5,7.0,False,False,13,Inspection checkpoint cleared.,False
upd_000764,act_004_10,proj_004,2022-11-10,48.7,6.22,True,False,17,Equipment breakdown caused 2-hour downtime.,False
upd_000765,act_004_10,proj_004,2022-11-11,55.2,6.54,False,False,19,Waiting for subcontractor sign-off.,False
upd_000766,act_004_10,proj_004,2022-11-12,55.2,0.0,False,False,16,Work progressing as planned.,False
upd_000767,act_004_10,proj_004,2022-11-13,61.2,5.98,True,False,4,Safety toolbox talk held; no incidents.,False
upd_000768,act_004_10,proj_004,2022-11-14,73.7,12.48,True,False,5,Overtime shift completed to recover schedule.,False
upd_000769,act_004_10,proj_004,2022-11-15,74.9,1.17,True,False,5,Safety toolbox talk held; no incidents.,False
upd_000770,act_004_10,proj_004,2022-11-16,77.2,2.26,True,False,4,Work progressing as planned.,False
upd_000771,act_004_10,proj_004,2022-11-17,84.4,7.22,True,False,21,Inspection checkpoint cleared.,False
upd_000772,act_004_10,proj_004,2022-11-18,87.6,3.18,True,False,4,Inspection checkpoint cleared.,False
upd_000773,act_004_10,proj_004,2022-11-19,94.6,6.95,True,False,8,Overtime shift completed to recover schedule.,False
upd_000774,act_004_10,proj_004,2022-11-20,100.0,5.49,True,False,7,Inspection checkpoint cleared.,False
upd_000775,act_004_11,proj_004,2022-11-21,4.2,4.25,True,False,10,Night shift deployed to catch up.,True
upd_000776,act_004_11,proj_004,2022-11-22,10.6,6.37,True,False,17,Inspection checkpoint cleared.,False
upd_000777,act_004_11,proj_004,2022-11-23,17.0,6.45,False,False,19,Waiting for subcontractor sign-off.,False
upd_000778,act_004_11,proj_004,2022-11-24,21.2,4.18,True,True,7,All tasks on track per daily plan.,False
upd_000779,act_004_11,proj_004,2022-11-25,26.8,5.65,False,False,20,Minor delays due to material delivery.,False
upd_000780,act_004_11,proj_004,2022-11-26,37.0,10.19,True,False,11,Material quality check done; passed.,False
upd_000781,act_004_11,proj_004,2022-11-27,48.3,11.33,True,False,7,All tasks on track per daily plan.,False
upd_000782,act_004_11,proj_004,2022-11-28,60.7,12.45,True,True,14,Overtime shift completed to recover schedule.,False
upd_000783,act_004_11,proj_004,2022-11-29,68.1,7.39,False,False,5,Work progressing as planned.,False
upd_000784,act_004_11,proj_004,2022-11-30,78.1,10.02,True,False,15,Equipment breakdown caused 2-hour downtime.,False
upd_000785,act_004_11,proj_004,2022-12-01,86.2,8.13,False,False,6,Waiting for subcontractor sign-off.,False
upd_000786,act_004_11,proj_004,2022-12-02,92.8,6.61,True,False,18,Inspection checkpoint cleared.,False
upd_000787,act_004_11,proj_004,2022-12-03,99.8,7.01,True,False,17,Rework required on small section.,False
upd_000788,act_004_12,proj_004,2022-12-06,7.3,7.33,True,False,5,All tasks on track per daily plan.,False
upd_000789,act_004_12,proj_004,2022-12-07,16.7,9.4,True,False,22,Rework required on small section.,False
upd_000790,act_004_12,proj_004,2022-12-08,24.2,7.46,False,False,4,All tasks on track per daily plan.,False
upd_000791,act_004_12,proj_004,2022-12-09,29.1,4.86,False,False,8,Material quality check done; passed.,False
upd_000792,act_004_12,proj_004,2022-12-10,32.5,3.37,True,False,5,Minor delays due to material delivery.,False
upd_000793,act_004_12,proj_004,2022-12-11,40.8,8.31,True,False,20,Night shift deployed to catch up.,False
upd_000794,act_004_12,proj_004,2022-12-12,50.3,9.51,True,False,14,Client walkthrough conducted.,False
upd_000795,act_004_12,proj_004,2022-12-13,56.6,6.34,True,False,11,Material quality check done; passed.,False
upd_000796,act_004_12,proj_004,2022-12-14,60.9,4.33,True,False,21,Equipment breakdown caused 2-hour downtime.,False
upd_000797,act_004_12,proj_004,2022-12-15,65.7,4.75,True,True,9,Client walkthrough conducted.,False
upd_000798,act_004_12,proj_004,2022-12-16,71.7,6.01,False,False,6,Night shift deployed to catch up.,False
upd_000799,act_004_12,proj_004,2022-12-17,76.0,4.26,False,False,5,Client walkthrough conducted.,False
upd_000800,act_004_12,proj_004,2022-12-18,82.3,6.26,True,False,11,Minor delays due to material delivery.,False
upd_000801,act_004_12,proj_004,2022-12-19,89.3,6.98,True,False,19,Material quality check done; passed.,False
upd_000802,act_004_12,proj_004,2022-12-20,93.0,3.69,False,False,4,Minor delays due to material delivery.,False
upd_000803,act_004_12,proj_004,2022-12-21,93.7,0.71,True,True,6,Night shift deployed to catch up.,False
upd_000804,act_004_12,proj_004,2022-12-22,100.0,6.42,True,False,20,Client walkthrough conducted.,False
upd_000805,act_004_13,proj_004,2022-12-23,7.0,6.98,False,False,15,All tasks on track per daily plan.,False
upd_000806,act_004_13,proj_004,2022-12-24,12.8,5.8,True,False,21,Night shift deployed to catch up.,True
upd_000807,act_004_13,proj_004,2022-12-25,15.9,3.09,True,False,18,Minor delays due to material delivery.,False
upd_000808,act_004_13,proj_004,2022-12-26,21.6,5.72,True,False,15,All tasks on track per daily plan.,True
upd_000809,act_004_13,proj_004,2022-12-27,22.1,0.49,True,False,15,Productivity affected by heat; hydration breaks added.,False
upd_000810,act_004_13,proj_004,2022-12-28,26.5,4.42,True,False,17,Minor delays due to material delivery.,True
upd_000811,act_004_13,proj_004,2022-12-29,33.9,7.39,True,False,16,Weather caused brief stoppage.,False
upd_000812,act_004_13,proj_004,2022-12-30,36.8,2.85,True,False,7,Night shift deployed to catch up.,False
upd_000813,act_004_13,proj_004,2022-12-31,47.9,11.07,False,False,22,Minor delays due to material delivery.,False
upd_000814,act_004_13,proj_004,2023-01-01,51.8,3.88,True,False,20,Good progress — crew at full strength.,False
upd_000815,act_004_13,proj_004,2023-01-02,58.6,6.78,False,True,21,Equipment breakdown caused 2-hour downtime.,False
upd_000816,act_004_13,proj_004,2023-01-03,63.3,4.74,False,False,9,Productivity affected by heat; hydration breaks added.,False
upd_000817,act_004_13,proj_004,2023-01-04,73.8,10.49,True,False,16,Rework required on small section.,False
upd_000818,act_004_13,proj_004,2023-01-05,82.5,8.74,True,False,16,Overtime shift completed to recover schedule.,False
upd_000819,act_004_13,proj_004,2023-01-06,86.1,3.65,False,False,12,Overtime shift completed to recover schedule.,False
upd_000820,act_004_13,proj_004,2023-01-07,93.7,7.65,True,False,8,Good progress — crew at full strength.,False
upd_000821,act_004_13,proj_004,2023-01-08,99.9,6.25,False,False,13,All tasks on track per daily plan.,False
upd_000822,act_004_14,proj_004,2023-01-10,7.3,7.32,True,False,21,Rework required on small section.,False
upd_000823,act_004_14,proj_004,2023-01-11,14.0,6.71,True,False,15,Equipment breakdown caused 2-hour downtime.,False
upd_000824,act_004_14,proj_004,2023-01-12,23.7,9.67,True,False,9,Client walkthrough conducted.,False
upd_000825,act_004_14,proj_004,2023-01-13,34.7,11.01,True,False,15,Client walkthrough conducted.,False
upd_000826,act_004_14,proj_004,2023-01-14,41.7,7.05,True,False,17,Rework required on small section.,False
upd_000827,act_004_14,proj_004,2023-01-15,52.6,10.9,True,False,17,Night shift deployed to catch up.,False
upd_000828,act_004_14,proj_004,2023-01-16,64.1,11.52,True,False,5,Rework required on small section.,True
upd_000829,act_004_14,proj_004,2023-01-17,71.6,7.49,False,False,13,Rework required on small section.,True
upd_000830,act_004_14,proj_004,2023-01-18,79.6,8.0,True,False,13,Weather caused brief stoppage.,False
upd_000831,act_004_14,proj_004,2023-01-19,86.0,6.42,False,True,7,Safety toolbox talk held; no incidents.,False
upd_000832,act_004_14,proj_004,2023-01-20,99.9,13.92,False,False,21,Overtime shift completed to recover schedule.,False
upd_000833,act_004_15,proj_004,2023-01-23,16.0,15.95,False,False,13,Productivity affected by heat; hydration breaks added.,False
upd_000834,act_004_15,proj_004,2023-01-24,31.8,15.82,True,False,14,Client walkthrough conducted.,False
upd_000835,act_004_15,proj_004,2023-01-25,44.9,13.07,True,False,18,All tasks on track per daily plan.,True
upd_000836,act_004_15,proj_004,2023-01-26,61.4,16.51,True,False,15,Night shift deployed to catch up.,False
upd_000837,act_004_15,proj_004,2023-01-27,73.5,12.13,True,False,10,Inspection checkpoint cleared.,False
upd_000838,act_004_15,proj_004,2023-01-28,85.5,12.04,True,False,9,Productivity affected by heat; hydration breaks added.,False
upd_000839,act_004_15,proj_004,2023-01-29,100.0,14.48,True,False,21,Inspection checkpoint cleared.,False
upd_000840,act_005_01,proj_005,2023-01-05,9.5,9.48,True,False,14,Material quality check done; passed.,False
upd_000841,act_005_01,proj_005,2023-01-06,20.3,10.83,True,False,14,Safety toolbox talk held; no incidents.,False
upd_000842,act_005_01,proj_005,2023-01-07,30.9,10.6,True,False,13,Material quality check done; passed.,True
upd_000843,act_005_01,proj_005,2023-01-08,47.8,16.9,True,False,14,Client walkthrough conducted.,False
upd_000844,act_005_01,proj_005,2023-01-09,56.7,8.91,True,False,20,Good progress — crew at full strength.,False
upd_000845,act_005_01,proj_005,2023-01-10,73.2,16.48,True,False,11,Equipment breakdown caused 2-hour downtime.,False
upd_000846,act_005_01,proj_005,2023-01-11,87.5,14.31,True,False,10,Night shift deployed to catch up.,False
upd_000847,act_005_01,proj_005,2023-01-12,100.0,12.49,True,False,4,Minor delays due to material delivery.,False
upd_000848,act_005_02,proj_005,2023-01-13,2.4,2.39,False,False,11,Work progressing as planned.,False
upd_000849,act_005_02,proj_005,2023-01-14,9.6,7.18,False,False,7,Overtime shift completed to recover schedule.,False
upd_000850,act_005_02,proj_005,2023-01-15,17.5,7.93,True,False,20,All tasks on track per daily plan.,False
upd_000851,act_005_02,proj_005,2023-01-16,28.1,10.6,True,False,19,Work progressing as planned.,False
upd_000852,act_005_02,proj_005,2023-01-17,28.4,0.27,True,False,6,Minor delays due to material delivery.,False
upd_000853,act_005_02,proj_005,2023-01-18,36.1,7.68,True,False,4,Rework required on small section.,False
upd_000854,act_005_02,proj_005,2023-01-19,46.0,9.86,False,False,17,All tasks on track per daily plan.,True
upd_000855,act_005_02,proj_005,2023-01-20,55.9,9.94,True,False,17,Rework required on small section.,True
upd_000856,act_005_02,proj_005,2023-01-21,70.2,14.33,True,False,4,Material quality check done; passed.,False
upd_000857,act_005_02,proj_005,2023-01-22,73.1,2.86,True,True,9,Night shift deployed to catch up.,False
upd_000858,act_005_02,proj_005,2023-01-23,80.8,7.66,False,False,12,Overtime shift completed to recover schedule.,False
upd_000859,act_005_02,proj_005,2023-01-24,84.0,3.25,True,False,4,Overtime shift completed to recover schedule.,False
upd_000860,act_005_02,proj_005,2023-01-25,89.3,5.34,True,False,6,Night shift deployed to catch up.,False
upd_000861,act_005_02,proj_005,2023-01-26,100.0,10.7,False,True,15,Equipment breakdown caused 2-hour downtime.,False
upd_000862,act_005_03,proj_005,2023-01-27,2.5,2.5,True,False,6,Inspection checkpoint cleared.,False
upd_000863,act_005_03,proj_005,2023-01-28,2.5,0.0,True,False,4,Material quality check done; passed.,False
upd_000864,act_005_03,proj_005,2023-01-29,9.3,6.8,False,False,21,Inspection checkpoint cleared.,False
upd_000865,act_005_03,proj_005,2023-01-30,9.3,0.0,True,False,15,Work progressing as planned.,False
upd_000866,act_005_03,proj_005,2023-01-31,14.5,5.16,True,False,4,Safety toolbox talk held; no incidents.,False
upd_000867,act_005_03,proj_005,2023-02-01,18.9,4.41,False,False,13,Weather caused brief stoppage.,False
upd_000868,act_005_03,proj_005,2023-02-02,28.2,9.31,True,False,17,Equipment breakdown caused 2-hour downtime.,False
upd_000869,act_005_03,proj_005,2023-02-03,33.9,5.73,True,False,11,Safety toolbox talk held; no incidents.,False
upd_000870,act_005_03,proj_005,2023-02-04,35.4,1.52,True,False,22,All tasks on track per daily plan.,False
upd_000871,act_005_03,proj_005,2023-02-05,40.1,4.68,False,False,21,Material quality check done; passed.,True
upd_000872,act_005_03,proj_005,2023-02-06,42.0,1.92,True,False,12,Minor delays due to material delivery.,False
upd_000873,act_005_03,proj_005,2023-02-07,50.1,8.06,False,False,15,Good progress — crew at full strength.,False
upd_000874,act_005_03,proj_005,2023-02-08,54.1,3.96,True,False,6,Equipment breakdown caused 2-hour downtime.,False
upd_000875,act_005_03,proj_005,2023-02-09,58.5,4.37,True,False,13,Productivity affected by heat; hydration breaks added.,False
upd_000876,act_005_03,proj_005,2023-02-10,67.8,9.3,True,False,14,Overtime shift completed to recover schedule.,False
upd_000877,act_005_03,proj_005,2023-02-11,74.5,6.73,False,False,17,Inspection checkpoint cleared.,False
upd_000878,act_005_03,proj_005,2023-02-12,84.8,10.26,False,False,19,Material quality check done; passed.,False
upd_000879,act_005_03,proj_005,2023-02-13,94.2,9.37,True,False,7,Good progress — crew at full strength.,False
upd_000880,act_005_03,proj_005,2023-02-14,96.9,2.68,True,False,8,Equipment breakdown caused 2-hour downtime.,False
upd_000881,act_005_03,proj_005,2023-02-15,100.0,3.27,False,False,6,Productivity affected by heat; hydration breaks added.,False
upd_000882,act_005_04,proj_005,2023-02-18,10.5,10.53,True,True,4,All tasks on track per daily plan.,True
upd_000883,act_005_04,proj_005,2023-02-19,29.1,18.62,True,False,5,Client walkthrough conducted.,False
upd_000884,act_005_04,proj_005,2023-02-20,34.5,5.45,True,False,8,Waiting for subcontractor sign-off.,False
upd_000885,act_005_04,proj_005,2023-02-21,46.6,12.1,True,False,13,Good progress — crew at full strength.,False
upd_000886,act_005_04,proj_005,2023-02-22,54.2,7.61,True,False,20,Work progressing as planned.,False
upd_000887,act_005_04,proj_005,2023-02-23,62.7,8.47,False,False,9,Night shift deployed to catch up.,False
upd_000888,act_005_04,proj_005,2023-02-24,73.2,10.54,True,False,22,Rework required on small section.,False
upd_000889,act_005_04,proj_005,2023-02-25,88.0,14.79,False,False,15,Work progressing as planned.,False
